"(u'breadwallet', u'bitcoin', u'cash', u'tool', u'arrives', u'next', u'week', u'full', u'client', u'coming', u'soon')","August 9, 2017"
"(u'fidelity', u'platform', u'adds', u'bitcoin', u'holdings')","August 9, 2017"
"(u'russian', u'miner', u'coin', u'wants', u'challenge', u'china', u'bitcoin', u'mining', u'supremacy')","August 9, 2017"
"(u'start-', u'offers', u'bitcoins', u'policing', u'media', u'piracy')","August 9, 2017"
"(u'overstock', u'accepts', u'various', u'altcoins', u'payment', u'including', u'bitcoin', u'cash')","August 9, 2017"
"(u'south', u'africa', u'take', u'balanced', u'approach', u'bitcoin', u'cryptocurrency', u'regulations')","August 9, 2017"
"(u'belfrics', u'begins', u'roll-', u'african', u'bitcoin', u'exchanges', u'kenya')","August 8, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'jeff', u'berwick', u'dollar', u'vigilante')","August 8, 2017"
"(u'south', u'korean', u'shopping', u'mall', u'prohibits', u'bitcoin', u'mining')","August 8, 2017"
"(u'splitting', u'bitcoins', u'claim', u'bitcoin', u'cash', u'hardware', u'wallet')","August 8, 2017"
"(u'australian', u'senators', u'push', u'make', u'bitcoin', u'official', u'currency')","August 8, 2017"
"(u'new', u'reality', u'docu-', u'series', u'bitcoin', u'explore', u'regulation')","August 8, 2017"
"(u'bitcoin', u'regulation', u'act', u'introduced', u'south', u'korea', u'bans', u'mlms')","August 7, 2017"
"(u'markets', u'update', u'bitcoin', u'continues', u'orbit')","August 7, 2017"
"(u'blockchain', u'data', u'reveals', u'someone', u'trying', u'slow', u'bitcoin', u'cash')","August 6, 2017"
"(u'major', u'japanese', u'department', u'store', u'chain', u'marui', u'accepts', u'bitcoin')","August 6, 2017"
"(u'segwit', u'tale', u'three', u'bitcoins')","August 5, 2017"
"(u'node', u'introduces', u'easy-', u'to-', u'use', u'tax', u'compliance', u'software', u'bitcoiners')","August 5, 2017"
"(u'bitcoin', u'surpasses', u'milestone', u'price', u'across', u'global', u'exchanges')","August 5, 2017"
"(u'bitfinex', u'enables', u'bitcoin', u'cash', u'deposits', u'withdrawals', u'credits', u'less')","August 5, 2017"
"(u'bitcoin', u'atms', u'coming', u'ukraine')","August 5, 2017"
"(u'post', u'fork', u'update', u'bitcoin', u'cash', u'network', u'markets')","August 4, 2017"
"(u'bitcoin', u'mobile', u'sim', u'card', u'top-', u'ups', u'available', u'countries')","August 4, 2017"
"(u'malta', u'first', u'bitcoin', u'atm', u'triggers', u'warning', u'financial', u'services', u'authority')","August 4, 2017"
"(u'new', u'york', u'city', u'employee', u'disciplined', u'mining', u'bitcoin', u'work')","August 4, 2017"
"(u'coinbase', u'reverses', u'plans', u'allow', u'bitcoin', u'cash', u'withdrawals', u'january')","August 3, 2017"
"(u'germany', u'largest', u'bitcoin', u'exchange', u'hands', u'customer', u'data', u'voluntarily')","August 3, 2017"
"(u'bitfinex', u'enables', u'bitcoin', u'cash', u'margin', u'trading')","August 3, 2017"
"(u'despite', u'naysayers', u'bitcoin', u'cash', u'blockchain', u'chugs', u'forward')","August 3, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'bitcoin', u'ira', u'chris', u'kline')","August 3, 2017"
"(u'gwyneth', u'paltrow', u'joins', u'bitcoin', u'wallet', u'abra', u'advisor')","August 3, 2017"
"(u'czech', u'national', u'bank', u'afraid', u'bitcoin')","August 3, 2017"
"(u'bitstamp', u'position', u'changes', u'distribute', u'bitcoin', u'cash', u'customers')","August 2, 2017"
"(u'coinbase', u'customers', u'could', u'instigate', u'class', u'action', u'lawsuit', u'bitcoin', u'cash')","August 2, 2017"
"(u'panel', u'recommends', u'indian', u'government', u'take', u'immediate', u'steps', u'stop', u'bitcoin', u'use')","August 2, 2017"
"(u'trading', u'center', u'hk', u'mined', u'bitcoin', u'cash.')","August 2, 2017"
"(u'several', u'exchanges', u'experienced', u'difficulties', u'bitcoin', u'cash', u'distribution')","August 2, 2017"
"(u'exchanges', u'trading', u'bitcoin', u'cash')","August 2, 2017"
"(u'bitcoin', u'cash', u'third', u'highest', u'valued', u'cryptocurrency', u'market', u'cap')","August 2, 2017"
"(u'nchain', u'bitcoin', u'unlimited', u'promote', u'bitcoin', u'scaling', u'initiatives', u'amid', u'hard', u'fork')","August 1, 2017"
"(u'fork', u'watch', u'japanese', u'exchanges', u'embracing', u'bitcoin', u'cash', u'post-', u'fork')","August 1, 2017"
"(u'fork', u'watch', u'first', u'bitcoin', u'cash', u'block', u'mined', u'included', u'transactions')","August 1, 2017"
"(u'fork', u'watch', u'block', u'initiates', u'bitcoin', u'cash', u'split', u'first', u'blocks', u'mined')","August 1, 2017"
"(u'bitcoin.', u'com', u'pool', u'members', u'option', u'mine', u'bitcoin', u'cash')","August 1, 2017"
"(u'core', u'think', u'bitcoin', u'cash')","July 31, 2017"
"(u'exchange', u'sued', u'bitcoins', u'reversing', u'bitcoin-', u'ether', u'trades')","July 31, 2017"
"(u'blockchain', u'education', u'network', u'conduct', u'multi-', u'city', u'bitcoin', u'airdrop')","July 31, 2017"
"(u'bitcoin', u'trust', u'reveals', u'post-', u'fork', u'contingency', u'plan')","July 31, 2017"
"(u'hard', u'forking', u'dummies', u'two', u'simple', u'rules', u'access', u'bitcoin', u'cash')","July 30, 2017"
"(u'fork', u'watch', u'indian', u'bitcoin', u'exchanges', u'support', u'bitcoin', u'cash')","July 30, 2017"
"(u'bitcoin', u'whales', u'make', u'market', u'waves')","July 30, 2017"
"(u'fork', u'watch', u'korean', u'bitcoin', u'exchanges', u'divided', u'bitcoin', u'cash')","July 29, 2017"
"(u'fork', u'watch', u'bitcoin', u'cash', u'support', u'grows', u'august', u'draws', u'near')","July 28, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'jumps', u'higher', u'protocol', u'changes', u'approach')","July 28, 2017"
"(u'fork', u'watch', u'jp', u'powerhouse', u'coincheck', u'unlikely', u'suspend', u'bitcoin', u'payments')","July 28, 2017"
"(u'survey', u'russians', u'heard', u'bitcoin')","July 28, 2017"
"(u'evolution', u'cryptocurrency', u'visuals', u'memes', u'bitcoin', u'street', u'art')","July 28, 2017"
"(u'bitcoin', u'relationship', u'mark', u'beast', u'theories')","July 27, 2017"
"(u'north', u'korea', u'commences', u'large', u'scale', u'bitcoin', u'mining', u'operation')","July 27, 2017"
"(u'fork', u'watch', u'bitcoin', u'exchanges', u'support', u'bitcoin', u'cash')","July 27, 2017"
"(u'indian', u'multi-', u'industry', u'survey', u'shows', u'awareness', u'bitcoin')","July 27, 2017"
"(u'brazilian', u'man', u'uses', u'bitcoin', u'evade', u'judge', u'extortion')","July 26, 2017"
"(u'abra', u'bitcoin', u'wallet', u'app', u'integrates', u'american', u'express')","July 26, 2017"
"(u'one', u'largest', u'bitcoin', u'mixing', u'services', u'closes', u'doors')","July 25, 2017"
"(u'rothschild', u'investment', u'corporation', u'becomes', u'bitcoin', u'stakeholder')","July 25, 2017"
"(u'bitpay', u'wallet', u'adds', u'coinbase', u'integration', u'in-', u'app', u'bitcoin', u'purchasing')","July 25, 2017"
"(u'every', u'bitcoiner', u'know', u'bitcoin', u'cash')","July 25, 2017"
"(u'new', u'hampshire', u'bill', u'deregulate', u'bitcoin', u'effective', u'next', u'week')","July 25, 2017"
"(u'cftc', u'approves', u'first', u'regulated', u'bitcoin', u'derivatives', u'exchange', u'clearinghouse')","July 24, 2017"
"(u'suspension', u'lifted', u'japanese', u'exchanges', u'merchants', u'resume', u'bitcoin', u'services')","July 24, 2017"
"(u'bitcoin', u'experiences', u'rapid', u'growth', u'high', u'trading', u'africa')","July 24, 2017"
"(u'indian', u'bitcoin', u'hotspot', u'bangalore', u'sees', u'merchants', u'added', u'month')","July 24, 2017"
"(u'austria', u'canada', u'us', u'see', u'growth', u'number', u'bitcoin', u'atms')","July 24, 2017"
"(u'bollywood', u'celebrities', u'embrace', u'bitcoin')","July 23, 2017"
"(u'japanese', u'exchanges', u'prepare', u'deal', u'forked', u'bitcoin', u'cash')","July 23, 2017"
"(u'india', u'fights', u'government', u'body', u'regulate', u'bitcoin')","July 23, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'tim', u'swanson')","July 22, 2017"
"(u'time-', u'locked', u'bitcoins', u'could', u'incentivize', u'smooth', u'hard', u'forks')","July 22, 2017"
"(u'thousands', u'japanese', u'stores', u'may', u'suspend', u'bitcoin', u'payments', u'august')","July 21, 2017"
"(u'markets', u'update', u'bitcoin', u'bulls', u'back', u'vigorous', u'energy')","July 21, 2017"
"(u'south', u'africa', u'begin', u'testing', u'bitcoin', u'crypto', u'regulations')","July 21, 2017"
"(u'education', u'initiatives', u'increase', u'bitcoin', u'adoption')","July 21, 2017"
"(u'make', u'bitcoin', u'price', u'predictions', u'lest', u'eat', u'words')","July 21, 2017"
"(u'bitcoin', u'mining', u'pools', u'initiate', u'segwit', u'lock-', u'period')","July 21, 2017"
"(u'bitcoin.', u'com', u'cloud', u'mining', u'services', u'sees', u'record', u'growth')","July 20, 2017"
"(u'kosovo', u'gets', u'bitcoin', u'atm', u'despite', u'central', u'bank', u'warning')","July 20, 2017"
"(u'japanese', u'exchanges', u'agree', u'suspend', u'bitcoin', u'service', u'august')","July 18, 2017"
"(u'following', u'money', u'bitcoin', u'laundry', u'easy')","July 18, 2017"
"(u'pr', u'bitaccess', u'reveals', u'eft', u'available', u'buy', u'bitcoin', u'ethereum')","July 18, 2017"
"(u'per', u'bitcoin', u'public', u'personas', u'get', u'bullish', u'bitcoin')","July 18, 2017"
"(u'bitcoin', u'scaling', u'countdown', u'miners', u'begin', u'running', u'segwit', u'software')","July 17, 2017"
"(u'alphabay', u'phisher', u'makes', u'million', u'months', u'stealing', u'bitcoins')","July 17, 2017"
"(u'viabtc', u'launching', u'bitcoin', u'cash', u'token', u'mining', u'pool', u'bitcoin', u'abc')","July 17, 2017"
"(u'brief', u'glimpse', u'lives', u'chinese', u'bitcoin', u'miners')","July 17, 2017"
"(u'mining', u'bitcoin', u'using', u'old', u'computers', u'retro', u'gaming', u'consoles')","July 16, 2017"
"(u'breadwallet', u'bitcoin', u'therapy', u'hotline', u'exceeds', u'expectations')","July 16, 2017"
"(u'possible', u'bitcoin', u'network', u'spam', u'attack', u'one', u'user', u'moby', u'dick')","July 16, 2017"
"(u'mit', u'study', u'shows', u'exclusivity', u'encourages', u'greater', u'bitcoin', u'adoption')","July 15, 2017"
"(u'central', u'bank', u'albania', u'lists', u'five', u'important', u'bitcoin', u'risks', u'public', u'warning')","July 15, 2017"
"(u'markets', u'update', u'bears', u'drag', u'bitcoin', u'price', u'new', u'lows')","July 15, 2017"
"(u'swissquote', u'partners', u'bitstamp', u'offer', u'bitcoin', u'trading', u'customers')","July 15, 2017"
"(u'india', u'supreme', u'court', u'seeks', u'answers', u'bitcoin', u'legalization', u'focus', u'turns', u'taxation')","July 14, 2017"
"(u'morgan', u'stanley', u'believes', u'bitcoin', u'acceptance', u'shrinking')","July 14, 2017"
"(u'paul', u'sztorc', u'suggests', u'revising', u'bitcoin', u'scaling', u'roadmap')","July 14, 2017"
"(u'august', u'potential', u'disruption', u'bitcoin', u'network')","July 13, 2017"
"(u'uk', u'fintech', u'startup', u'revolut', u'adopt', u'bitcoin', u'move', u'beyond', u'banking')","July 13, 2017"
"(u'south', u'korea', u'legalizes', u'bitcoin', u'international', u'transfers', u'challenging', u'traditional', u'banks')","July 12, 2017"
"(u'private', u'swiss', u'bank', u'falcon', u'group', u'offers', u'bitcoin', u'asset', u'management')","July 12, 2017"
"(u'coinsource', u'bitcoin', u'atm', u'company', u'embraces', u'arizona')","July 12, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'fidelity', u'labs', u'innovating', u'crypto', u'space')","July 12, 2017"
"(u'bitcoin', u'ether', u'dash', u'litecoin', u'sold', u'austrian', u'post', u'offices')","July 12, 2017"
"(u'japanese', u'cryptocurrency', u'exchange', u'btcbox', u'enters', u'hong', u'kong', u'bitcoin', u'markets')","July 11, 2017"
"(u'japanese', u'bitcoin', u'exchange', u'bitpoint', u'expands', u'mainland', u'china', u'hong', u'kong', u'taiwan')","July 11, 2017"
"(u'israeli', u'official', u'urges', u'regulators', u'paternalistic', u'regarding', u'ico', u'bitcoin')","July 11, 2017"
"(u'unexpected', u'popularity', u'prompts', u'bic', u'camera', u'accept', u'bitcoin', u'locations')","July 11, 2017"
"(u'eu', u'report', u'implies', u'criminals', u'stupid', u'use', u'bitcoin')","July 11, 2017"
"(u'reason', u'bitcoin', u'miners', u'dedicate', u'time', u'mining', u'empty', u'blocks')","July 10, 2017"
"(u'creating', u'bitcoin', u'bank', u'less', u'thirty', u'minutes', u'usb', u'drive')","July 9, 2017"
"(u'russian', u'border', u'cities', u'request', u'central', u'bank', u'legalize', u'bitcoin', u'help', u'regional', u'economy')","July 9, 2017"
"(u'bitcoin', u'presence', u'art', u'industries', u'growing')","July 9, 2017"
"(u'polish', u'authorities', u'issue', u'sweeping', u'condemnation', u'bitcoin', u'digital', u'currencies')","July 8, 2017"
"(u'breadwallet', u'boots', u'bitcoin', u'therapy', u'hotline')","July 8, 2017"
"(u'russian', u'politician', u'proposes', u'central', u'bank', u'follow', u'japan', u'lead', u'legalize', u'bitcoin')","July 8, 2017"
"(u'blockchain', u'split', u'scenario', u'staying', u'informed', u'backing', u'bitcoin', u'keys')","July 8, 2017"
"(u'censorship', u'bitcoin', u'ecosystem', u'duped', u'people', u'embracing', u'segwit')","July 7, 2017"
"(u'vontobel', u'bitcoin', u'tracker', u'certificate', u'gaining', u'popularity', u'switzerland')","July 7, 2017"
"(u'ledgerx', u'receives', u'federal', u'approval', u'regulated', u'bitcoin', u'swap', u'exchange')","July 7, 2017"
"(u'look', u'bitcoin', u'apps', u'built', u'using', u'lightning', u'network')","July 7, 2017"
"(u'banker', u'scared', u'banking', u'industry', u'bitcoin', u'could', u'knock', u'banks', u'the.')","July 6, 2017"
"(u'europol', u'discusses', u'bitcoin', u'store', u'value', u'payment', u'method', u'industry')","July 6, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'stephen', u'king', u'rexmls')","July 6, 2017"
"(u'bitcoin', u'network', u'hashrate', u'exceeds', u'six', u'exahash')","July 5, 2017"
"(u'unconfirmed', u'transactions', u'queue', u'bitcoin', u'fees', u'drop', u'considerably')","July 5, 2017"
"(u'major', u'russian', u'forex', u'broker', u'alpari', u'launches', u'bitcoin', u'trading', u'pairs')","July 5, 2017"
"(u'jihan', u'wu', u'talks', u'obedience', u'authority', u'bitcoin', u'ecosystem')","July 4, 2017"
"(u'south', u'korea', u'sets', u'task', u'force', u'determine', u'bitcoin', u'needs', u'regulations')","July 4, 2017"
"(u'rollout', u'bitcoin-', u'accepting', u'stores', u'japan', u'begins')","July 4, 2017"
"(u'markets', u'update', u'bitcoin', u'bulls', u'back', u'testing', u'key', u'resistance', u'levels')","July 3, 2017"
"(u'bank', u'thailand', u'ordered', u'relax', u'strict', u'rules', u'study', u'bitcoin')","July 3, 2017"
"(u'bitwage', u'officially', u'launches', u'uk', u'bitcoin', u'payroll', u'services')","July 3, 2017"
"(u'bitcoin.', u'com', u'continues', u'soar', u'gathering', u'million', u'unique', u'pageviews', u'week')","July 2, 2017"
"(u'mining', u'merchants', u'traders', u'thailand', u'got', u'bitcoin', u'fever')","July 2, 2017"
"(u'charitable', u'donations', u'using', u'bitcoin', u'continue', u'rise')","July 1, 2017"
"(u'curious', u'dilemma', u'bitcoin', u'community', u'going', u'separate', u'ways')","June 30, 2017"
"(u'future', u'bitcoin', u'conference', u'begins', u'netherlands', u'bitcoin', u'city')","June 30, 2017"
"(u'michael', u'richo', u'stole', u'bitcoins', u'via', u'imposter', u'exchange', u'sites', u'dark', u'web', u'phishing', u'schemes')","June 30, 2017"
"(u'japanese', u'exchanges', u'roll', u'insurance', u'help', u'merchants', u'accept', u'bitcoin', u'instantly')","June 30, 2017"
"(u'asia-', u'focused', u'luxury', u'travel', u'agency', u'smiling', u'albino', u'start', u'accepting', u'bitcoin')","June 30, 2017"
"(u'valenok', u'becomes', u'first', u'restaurant', u'moscow', u'accept', u'bitcoin')","June 29, 2017"
"(u'midwest', u'peace', u'liberty', u'fest', u'intimate', u'fireside', u'bitcoin', u'conversations')","June 29, 2017"
"(u'online', u'porn', u'industry', u'continues', u'adopt', u'bitcoin', u'payments')","June 29, 2017"
"(u'india', u'finance', u'minister', u'holds', u'private', u'meeting', u'bitcoin', u'regulation')","June 29, 2017"
"(u'bitpoint', u'adds', u'bitcoin', u'ether', u'payments', u'platform', u'unionpay', u'wechat', u'pay', u'alipay')","June 28, 2017"
"(u'unlicensed', u'bitcoin', u'exchange', u'coin.', u'mx', u'operator', u'sentenced', u'five', u'half', u'years', u'prison')","June 28, 2017"
"(u'burger', u'king', u'russia', u'franchise', u'plans', u'accept', u'bitcoin', u'payments', u'summer')","June 28, 2017"
"(u'colombia', u'clarifies', u'stance', u'bitcoin')","June 28, 2017"
"(u'surveys', u'suggest', u'bitcoin', u'still', u'enormous', u'growth', u'potential')","June 27, 2017"
"(u'major', u'indian', u'bitcoin', u'exchange', u'unocoin', u'offline', u'security', u'flaw')","June 27, 2017"
"(u'pakistani', u'economic', u'think-', u'tank', u'argues', u'pakistani', u'monetary', u'policy', u'mimic', u'bitcoin')","June 27, 2017"
"(u'contradictions', u'alt-', u'right', u'embracing', u'bitcoin', u'crowdfunding')","June 27, 2017"
"(u'eu', u'consider', u'adopting', u'anti-', u'money', u'laundering', u'laws', u'address', u'bitcoin', u'exchanges')","June 27, 2017"
"(u'def', u'con', u'demonstration', u'claims', u'break', u'bitcoin', u'hardware', u'wallets')","June 27, 2017"
"(u'barclays', u'want', u'uk', u'government', u'regulate', u'bitcoin')","June 26, 2017"
"(u'bitcoin', u'adoption', u'grows', u'world', u'leading', u'electronics', u'district')","June 26, 2017"
"(u'poland', u'largest', u'food', u'delivery', u'restaurants', u'starts', u'accepting', u'bitcoin')","June 26, 2017"
"(u'six', u'legal', u'issues', u'bitcoin', u'faces', u'south', u'korea')","June 25, 2017"
"(u'markets', u'update', u'stability', u'bitcoin', u'price', u'trends', u'downwards')","June 25, 2017"
"(u'scheduled', u'scaling', u'updates', u'bitcoin', u'network', u'getting', u'closer')","June 24, 2017"
"(u'cryptobuyer', u'installs', u'first', u'bitcoin', u'atms', u'latin', u'american', u'commercial', u'bank')","June 24, 2017"
"(u'bitpay', u'launch', u'bitcoin', u'wallet', u'app', u'windows', u'phone', u'market')","June 24, 2017"
"(u'canadian', u'luxury', u'home', u'listed', u'sale', u'beijing', u'craigslist', u'bitcoins')","June 23, 2017"
"(u'private', u'schools', u'kids', u'accepting', u'bitcoin', u'tuition')","June 23, 2017"
"(u'year', u'old', u'erik', u'finman', u'details', u'bitcoin', u'made', u'millionaire')","June 23, 2017"
"(u'indian', u'bitcoin', u'adoption', u'responds', u'government', u'signalling', u'regulation')","June 23, 2017"
"(u'netcents', u'visa', u'team', u'offer', u'bitcoin', u'purchases', u'via', u'credit', u'card')","June 23, 2017"
"(u'south', u'korean', u'mobile', u'commerce', u'leader', u'omnitel', u'adds', u'bitcoin', u'services')","June 23, 2017"
"(u'analyst', u'like', u'amazon', u'bitcoin', u'offers', u'lucrative', u'multi-', u'decade', u'investment', u'opportunity')","June 22, 2017"
"(u'bitinka', u'announces', u'expansion', u'bitcoin-', u'based', u'payment-', u'app', u'services', u'across', u'latin', u'america')","June 22, 2017"
"(u'mainstream', u'journalist', u'makes', u'bizarre', u'attempt', u'living', u'bitcoin', u'week')","June 22, 2017"
"(u'south', u'korean', u'officials', u'bash', u'ico', u'plan', u'approach', u'bitcoin', u'cautiously')","June 22, 2017"
"(u'chainalysis', u'says', u'found', u'missing', u'billion', u'dollar', u'mt', u'gox', u'bitcoins')","June 22, 2017"
"(u'bitcoin', u'games', u'amazing', u'summertime', u'cashback', u'bonus')","June 22, 2017"
"(u'bitcf', u'samco', u'install', u'automated', u'check-', u'cashing', u'bitcoin', u'atms', u'california')","June 22, 2017"
"(u'bitcoin', u'wallet', u'blockchain', u'raises', u'million', u'well-', u'known', u'investors')","June 22, 2017"
"(u'singlepoint', u'acquires', u'funding', u'tackle', u'cannabusiness', u'banking', u'problems', u'bitcoin')","June 21, 2017"
"(u'unicode', u'consortium', u'adds', u'official', u'bitcoin', u'symbol')","June 21, 2017"
"(u'state-', u'funded', u'bitcoin', u'data', u'center', u'infuriates', u'montana', u'locals')","June 21, 2017"
"(u'investment', u'legend', u'bill', u'miller', u'still', u'bullish', u'bitcoin')","June 21, 2017"
"(u'bitcoin.', u'com', u'cloud', u'mining', u'contracts', u'record', u'daily', u'sellouts')","June 21, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'stefan', u'thomas', u'ripple', u'labs')","June 21, 2017"
"(u'pboc', u'release', u'regulations', u'chinese', u'bitcoin', u'exchanges', u'anytime', u'soon')","June 21, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'climbs', u'higher', u'last', u'week', u'low')","June 21, 2017"
"(u'ayondo', u'offer', u'bitcoin', u'trading', u'tradehub', u'wetrade')","June 21, 2017"
"(u'indian', u'government', u'monitor', u'bitcoin', u'deciding', u'regulator', u'needed')","June 21, 2017"
"(u'piggy', u'bank', u'bitcoin', u'keys', u'cold', u'storage', u'mosaic', u'artwork')","June 20, 2017"
"(u'forbes', u'encourages', u'readers', u'buy', u'bitcoin', u'all-', u'time', u'highs')","June 20, 2017"
"(u'uk', u'regulator', u'warns', u'investors', u'bitcoin', u'trading', u'risky')","June 20, 2017"
"(u'china', u'blames', u'bitcoin', u'transactions', u'leading', u'synthetic', u'drug', u'deaths')","June 20, 2017"
"(u'popular', u'contactless', u'smart', u'cards', u'japan', u'adding', u'bitcoin', u'hardware', u'wallets')","June 20, 2017"
"(u'pr', u'investment', u'like', u'buying', u'bitcoin')","June 20, 2017"
"(u'assisting', u'bitcoin', u'purchases', u'ransomware', u'may', u'illegal', u'us')","June 20, 2017"
"(u'indian', u'government', u'recommend', u'bitcoin', u'regulation', u'within', u'months')","June 20, 2017"
"(u'hycm', u'offers', u'bitcoin-', u'usd', u'pairing')","June 19, 2017"
"(u'malaysian', u'bitcoin', u'users', u'divest', u'carefully', u'ltc', u'eth')","June 19, 2017"
"(u'percent', u'bitcoin', u'hashrate', u'begins', u'signaling', u'segwit')","June 19, 2017"
"(u'feecon', u'bolstering', u'principles', u'free', u'society', u'bitcoin')","June 19, 2017"
"(u'australian', u'tells', u'story', u'throwing', u'away', u'hard', u'drive', u'bitcoins')","June 19, 2017"
"(u'bitcoin', u'trading', u'venezuela', u'intensifies', u'bolivar', u'still', u'devalued')","June 18, 2017"
"(u'chinese', u'explore', u'future', u'otc', u'trading', u'bitcoin', u'meetup')","June 18, 2017"
"(u'celebrities', u'continue', u'discuss', u'subject', u'bitcoin', u'optimism')","June 18, 2017"
"(u'top', u'bitmex', u'representatives', u'discuss', u'people', u'bank', u'china', u'bitcoin', u'future')","June 18, 2017"
"(u'bitpesa', u'ceo', u'claims', u'bitcoin-', u'based', u'remittance', u'companies', u'reduced', u'costs')","June 18, 2017"
"(u'popular', u'japanese', u'capsule', u'hotels', u'embracing', u'bitcoin')","June 17, 2017"
"(u'new', u'dandelion', u'proposal', u'aims', u'anonymize', u'bitcoin', u'transaction', u'broadcasts')","June 16, 2017"
"(u'survey', u'shows', u'bitcoin', u'much', u'room', u'grow', u'retail', u'investors')","June 16, 2017"
"(u'markets', u'update', u'bitcoin', u'sees', u'largest', u'dollar-', u'value', u'retracement', u'history')","June 16, 2017"
"(u'bitcoin.', u'com', u'raise', u'base', u'mining', u'payout')","June 16, 2017"
"(u'remitano', u'expands', u'bitcoin', u'remittance', u'services', u'nigeria', u'kenya', u'tanzania')","June 15, 2017"
"(u'global', u'bitcoin', u'atm', u'proliferation', u'nearly', u'doubled', u'may')","June 15, 2017"
"(u'nepal', u'joins', u'cadre', u'communist', u'countries', u'seek', u'stifle', u'local', u'bitcoin', u'adoption')","June 15, 2017"
"(u'bitcoin', u'etn', u'crosses', u'million', u'unprecedented', u'demand', u'investors', u'partners', u'xapo')","June 15, 2017"
"(u'south', u'korea', u'dispose', u'bitcoins', u'first', u'public', u'auction')","June 15, 2017"
"(u'australian', u'opposition', u'leader', u'believes', u'bitcoin', u'fueling', u'terrorism')","June 14, 2017"
"(u'macransom', u'bitcoin', u'ransomware', u'attacks', u'apple', u'users')","June 14, 2017"
"(u'localbitcoins', u'introduces', u'new', u'fee', u'structure')","June 14, 2017"
"(u'hidden', u'reason', u'behind', u'bitcoin', u'increasing', u'fees', u'darknet', u'mixers')","June 13, 2017"
"(u'popular', u'demand', u'spurs', u'goldman', u'sachs', u'start', u'covering', u'bitcoin')","June 13, 2017"
"(u'rise', u'digital', u'money', u'exploded', u'since', u'bitcoin', u'creation')","June 12, 2017"
"(u'bitmari', u'becomes', u'first', u'bitcoin', u'company', u'partner', u'african', u'commercial', u'bank')","June 12, 2017"
"(u'bitcoin', u'price', u'flips', u'downward', u'almost', u'reaching')","June 12, 2017"
"(u'japan', u'largest', u'online', u'travel', u'agent', u'bringing', u'bitcoin', u'hotels', u'summer')","June 12, 2017"
"(u'bitcoin', u'mines', u'chinese', u'province', u'sichuan', u'allegedly', u'forced', u'shut')","June 12, 2017"
"(u'bitcoin', u'price', u'rises', u'security', u'taken', u'granted')","June 11, 2017"
"(u'court', u'rules', u'banks', u'legally', u'deny', u'service', u'bitcoin', u'businesses', u'israel')","June 11, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'charlie', u'shrem', u'anthony', u'di', u'iorio', u'jaxx')","June 11, 2017"
"(u'hedge', u'funds', u'quietly', u'investing', u'bitcoin')","June 11, 2017"
"(u'us', u'lawmakers', u'urged', u'take', u'action', u'unlicensed', u'offshore', u'bitcoin', u'exchanges')","June 10, 2017"
"(u'scandinavian', u'investor', u'pivots', u'sells', u'stocks', u'buys', u'bitcoin')","June 10, 2017"
"(u'bitcoin', u'bubble', u'analysis', u'suggests', u'room', u'grow')","June 9, 2017"
"(u'rising', u'network', u'fees', u'causing', u'changes', u'within', u'bitcoin', u'economy')","June 9, 2017"
"(u'sweden', u'sees', u'record', u'trading', u'volume', u'mp', u'sundin', u'joins', u'bitcoin', u'exchange', u'btcx')","June 9, 2017"
"(u'indospace', u'allows', u'cannabis', u'merchants', u'accept', u'bitcoin', u'effortlessly')","June 9, 2017"
"(u'scam', u'alert', u'round-', u'grow', u'bitcoin', u'ethereumchamber', u'ethereum', u'project')","June 9, 2017"
"(u'financial', u'analyst', u'andy', u'hoffman', u'says', u'thankful', u'bitcoin')","June 8, 2017"
"(u'india', u'cracks', u'illegal', u'bitcoin', u'activities', u'considering', u'regulations')","June 8, 2017"
"(u'new', u'hampshire', u'governor', u'signs', u'bill', u'designed', u'protect', u'bitcoin', u'regulation')","June 8, 2017"
"(u'btc.', u'com', u'partners', u'kraken', u'enable', u'in-', u'wallet', u'bitcoin', u'buying')","June 8, 2017"
"(u'state', u'montana', u'funds', u'bitcoin', u'mine', u'bolster', u'local', u'jobs')","June 7, 2017"
"(u'increased', u'south', u'african', u'bitcoin', u'adoption', u'highlights', u'need', u'taxation', u'clarity')","June 7, 2017"
"(u'prepare', u'sb', u'pit', u'bull', u'assault', u'bitcoin', u'freedom')","June 7, 2017"
"(u'japanese', u'airline', u'install', u'btm', u'introduce', u'bitcoin', u'wallet')","June 7, 2017"
"(u'bitcoin', u'used', u'buy', u'stake', u'company', u'australian', u'securities', u'exchange')","June 7, 2017"
"(u'bitcoin', u'markets', u'increasingly', u'reflect', u'global', u'transition', u'towards', u'asian', u'century')","June 7, 2017"
